problem,language,report,first_file,second_file,first_submission_id,second_submission_id,avg_similarity,avg_percent,max_similarity,max_percent,maximum_length,longest_match,is_exact_avg_100,is_max_100
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1314236206.java,1391740457.java,1314236206,1391740457,1.0,100.0,1.0,100.0,103.0,102.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1314236440.java,1314236793.java,1314236440,1314236793,1.0,100.0,1.0,100.0,124.0,123.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1314236785.java,1314236934.java,1314236785,1314236934,1.0,100.0,1.0,100.0,94.0,93.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1314236785.java,1314237695.java,1314236785,1314237695,1.0,100.0,1.0,100.0,94.0,93.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1314236934.java,1314237695.java,1314236934,1314237695,1.0,100.0,1.0,100.0,94.0,93.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1314236992.java,1314237046.java,1314236992,1314237046,1.0,100.0,1.0,100.0,114.0,113.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1314237172.java,1314237227.java,1314237172,1314237227,1.0,100.0,1.0,100.0,108.0,107.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1314237182.java,1314237319.java,1314237182,1314237319,1.0,100.0,1.0,100.0,112.0,111.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1314237203.java,1314237439.java,1314237203,1314237439,1.0,100.0,1.0,100.0,106.0,105.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1314237203.java,1314237639.java,1314237203,1314237639,1.0,100.0,1.0,100.0,106.0,105.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1314237333.java,1314237481.java,1314237333,1314237481,1.0,100.0,1.0,100.0,107.0,106.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1314237439.java,1314237639.java,1314237439,1314237639,1.0,100.0,1.0,100.0,106.0,105.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1314237700.java,1314237809.java,1314237700,1314237809,1.0,100.0,1.0,100.0,101.0,100.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1323404295.java,1323404577.java,1323404295,1323404577,1.0,100.0,1.0,100.0,95.0,94.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1323427412.java,1323427469.java,1323427412,1323427469,1.0,100.0,1.0,100.0,103.0,102.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1323427513.java,1323427525.java,1323427513,1323427525,1.0,100.0,1.0,100.0,104.0,103.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1323427513.java,1323427555.java,1323427513,1323427555,1.0,100.0,1.0,100.0,104.0,103.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1323427513.java,1323427571.java,1323427513,1323427571,1.0,100.0,1.0,100.0,104.0,103.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1323427513.java,1323427617.java,1323427513,1323427617,1.0,100.0,1.0,100.0,104.0,103.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1323427525.java,1323427555.java,1323427525,1323427555,1.0,100.0,1.0,100.0,104.0,103.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1323427525.java,1323427571.java,1323427525,1323427571,1.0,100.0,1.0,100.0,104.0,103.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1323427525.java,1323427617.java,1323427525,1323427617,1.0,100.0,1.0,100.0,104.0,103.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1323427555.java,1323427571.java,1323427555,1323427571,1.0,100.0,1.0,100.0,104.0,103.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1323427555.java,1323427617.java,1323427555,1323427617,1.0,100.0,1.0,100.0,104.0,103.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1323427571.java,1323427617.java,1323427571,1323427617,1.0,100.0,1.0,100.0,104.0,103.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1323452108.java,1323452822.java,1323452108,1323452822,1.0,100.0,1.0,100.0,131.0,130.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1323452108.java,1323453010.java,1323452108,1323453010,1.0,100.0,1.0,100.0,131.0,130.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1323452822.java,1323453010.java,1323452822,1323453010,1.0,100.0,1.0,100.0,131.0,130.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1323453212.java,1323453254.java,1323453212,1323453254,1.0,100.0,1.0,100.0,105.0,104.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1323453212.java,1323453274.java,1323453212,1323453274,1.0,100.0,1.0,100.0,105.0,104.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1323453254.java,1323453274.java,1323453254,1323453274,1.0,100.0,1.0,100.0,105.0,104.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1331968170.java,1331968204.java,1331968170,1331968204,1.0,100.0,1.0,100.0,105.0,104.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1332143427.java,1332143610.java,1332143427,1332143610,1.0,100.0,1.0,100.0,103.0,102.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1332143427.java,1332143661.java,1332143427,1332143661,1.0,100.0,1.0,100.0,103.0,102.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1332143610.java,1332143661.java,1332143610,1332143661,1.0,100.0,1.0,100.0,103.0,102.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1391860494.java,1391860516.java,1391860494,1391860516,1.0,100.0,1.0,100.0,101.0,100.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1391996009.java,1391996094.java,1391996009,1391996094,1.0,100.0,1.0,100.0,110.0,109.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1391996596.java,1391996670.java,1391996596,1391996670,1.0,100.0,1.0,100.0,114.0,113.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1391996596.java,1391996688.java,1391996596,1391996688,1.0,100.0,1.0,100.0,114.0,113.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1391996596.java,1391996722.java,1391996596,1391996722,1.0,100.0,1.0,100.0,114.0,113.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1391996670.java,1391996688.java,1391996670,1391996688,1.0,100.0,1.0,100.0,114.0,113.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1391996670.java,1391996722.java,1391996670,1391996722,1.0,100.0,1.0,100.0,114.0,113.0,True,True
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1391996688.java,1391996722.java,1391996688,1391996722,1.0,100.0,1.0,100.0,114.0,113.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314234360.cpp,1332764012.cpp,1314234360,1332764012,1.0,100.0,1.0,100.0,25.0,24.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314234360.cpp,1344628662.cpp,1314234360,1344628662,1.0,100.0,1.0,100.0,25.0,24.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314234632.cpp,1314236281.cpp,1314234632,1314236281,1.0,100.0,1.0,100.0,54.0,53.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314234632.cpp,1314236354.cpp,1314234632,1314236354,1.0,100.0,1.0,100.0,54.0,53.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314234680.cpp,1314234717.cpp,1314234680,1314234717,1.0,100.0,1.0,100.0,68.0,67.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314234735.cpp,1314234751.cpp,1314234735,1314234751,1.0,100.0,1.0,100.0,57.0,56.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314234772.cpp,1314234803.cpp,1314234772,1314234803,1.0,100.0,1.0,100.0,58.0,57.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314234882.cpp,1314234950.cpp,1314234882,1314234950,1.0,100.0,1.0,100.0,63.0,62.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314234886.cpp,1314235322.cpp,1314234886,1314235322,1.0,100.0,1.0,100.0,69.0,68.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314234890.cpp,1314234993.cpp,1314234890,1314234993,1.0,100.0,1.0,100.0,51.0,50.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314234890.cpp,1314236283.cpp,1314234890,1314236283,1.0,100.0,1.0,100.0,51.0,50.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314234901.cpp,1314234927.cpp,1314234901,1314234927,1.0,100.0,1.0,100.0,57.0,56.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314234901.cpp,1314234971.cpp,1314234901,1314234971,1.0,100.0,1.0,100.0,57.0,56.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314234927.cpp,1314234971.cpp,1314234927,1314234971,1.0,100.0,1.0,100.0,57.0,56.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314234993.cpp,1314236283.cpp,1314234993,1314236283,1.0,100.0,1.0,100.0,51.0,50.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314235042.cpp,1314235130.cpp,1314235042,1314235130,1.0,100.0,1.0,100.0,56.0,55.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314235265.cpp,1314235709.cpp,1314235265,1314235709,1.0,100.0,1.0,100.0,61.0,60.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314235265.cpp,1314235761.cpp,1314235265,1314235761,1.0,100.0,1.0,100.0,61.0,60.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314235395.cpp,1314235559.cpp,1314235395,1314235559,1.0,100.0,1.0,100.0,43.0,42.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314235519.cpp,1314235541.cpp,1314235519,1314235541,1.0,100.0,1.0,100.0,45.0,44.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314235519.cpp,1314235588.cpp,1314235519,1314235588,1.0,100.0,1.0,100.0,45.0,44.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314235531.cpp,1314235580.cpp,1314235531,1314235580,1.0,100.0,1.0,100.0,131.0,130.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314235541.cpp,1314235588.cpp,1314235541,1314235588,1.0,100.0,1.0,100.0,45.0,44.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314235605.cpp,1314235774.cpp,1314235605,1314235774,1.0,100.0,1.0,100.0,48.0,47.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314235663.cpp,1314235721.cpp,1314235663,1314235721,1.0,100.0,1.0,100.0,129.0,128.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314235663.cpp,1314235785.cpp,1314235663,1314235785,1.0,100.0,1.0,100.0,129.0,128.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314235667.cpp,1314236493.cpp,1314235667,1314236493,1.0,100.0,1.0,100.0,68.0,67.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314235709.cpp,1314235761.cpp,1314235709,1314235761,1.0,100.0,1.0,100.0,61.0,60.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314235715.cpp,1314236808.cpp,1314235715,1314236808,1.0,100.0,1.0,100.0,52.0,51.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314235721.cpp,1314235785.cpp,1314235721,1314235785,1.0,100.0,1.0,100.0,129.0,128.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314236281.cpp,1314236354.cpp,1314236281,1314236354,1.0,100.0,1.0,100.0,54.0,53.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314236304.cpp,1314236356.cpp,1314236304,1314236356,1.0,100.0,1.0,100.0,56.0,55.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314236529.cpp,1314236577.cpp,1314236529,1314236577,1.0,100.0,1.0,100.0,89.0,88.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314236529.cpp,1314236614.cpp,1314236529,1314236614,1.0,100.0,1.0,100.0,89.0,88.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314236529.cpp,1314236645.cpp,1314236529,1314236645,1.0,100.0,1.0,100.0,89.0,88.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314236529.cpp,1314237401.cpp,1314236529,1314237401,1.0,100.0,1.0,100.0,89.0,88.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314236529.cpp,1314237436.cpp,1314236529,1314237436,1.0,100.0,1.0,100.0,89.0,88.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314236529.cpp,1314237526.cpp,1314236529,1314237526,1.0,100.0,1.0,100.0,89.0,88.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314236577.cpp,1314236614.cpp,1314236577,1314236614,1.0,100.0,1.0,100.0,89.0,88.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314236577.cpp,1314236645.cpp,1314236577,1314236645,1.0,100.0,1.0,100.0,89.0,88.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314236577.cpp,1314237401.cpp,1314236577,1314237401,1.0,100.0,1.0,100.0,89.0,88.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314236577.cpp,1314237436.cpp,1314236577,1314237436,1.0,100.0,1.0,100.0,89.0,88.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314236577.cpp,1314237526.cpp,1314236577,1314237526,1.0,100.0,1.0,100.0,89.0,88.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314236614.cpp,1314236645.cpp,1314236614,1314236645,1.0,100.0,1.0,100.0,89.0,88.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314236614.cpp,1314237401.cpp,1314236614,1314237401,1.0,100.0,1.0,100.0,89.0,88.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314236614.cpp,1314237436.cpp,1314236614,1314237436,1.0,100.0,1.0,100.0,89.0,88.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314236614.cpp,1314237526.cpp,1314236614,1314237526,1.0,100.0,1.0,100.0,89.0,88.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314236645.cpp,1314237401.cpp,1314236645,1314237401,1.0,100.0,1.0,100.0,89.0,88.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314236645.cpp,1314237436.cpp,1314236645,1314237436,1.0,100.0,1.0,100.0,89.0,88.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314236645.cpp,1314237526.cpp,1314236645,1314237526,1.0,100.0,1.0,100.0,89.0,88.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314236884.cpp,1314237766.cpp,1314236884,1314237766,1.0,100.0,1.0,100.0,93.0,92.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237040.cpp,1314237055.cpp,1314237040,1314237055,1.0,100.0,1.0,100.0,91.0,90.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237040.cpp,1314237076.cpp,1314237040,1314237076,1.0,100.0,1.0,100.0,91.0,90.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237040.cpp,1314237099.cpp,1314237040,1314237099,1.0,100.0,1.0,100.0,91.0,90.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237040.cpp,1314237115.cpp,1314237040,1314237115,1.0,100.0,1.0,100.0,91.0,90.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237040.cpp,1314237205.cpp,1314237040,1314237205,1.0,100.0,1.0,100.0,91.0,90.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237040.cpp,1314237219.cpp,1314237040,1314237219,1.0,100.0,1.0,100.0,91.0,90.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237040.cpp,1314237289.cpp,1314237040,1314237289,1.0,100.0,1.0,100.0,91.0,90.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237055.cpp,1314237076.cpp,1314237055,1314237076,1.0,100.0,1.0,100.0,91.0,90.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237055.cpp,1314237099.cpp,1314237055,1314237099,1.0,100.0,1.0,100.0,91.0,90.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237055.cpp,1314237115.cpp,1314237055,1314237115,1.0,100.0,1.0,100.0,91.0,90.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237055.cpp,1314237205.cpp,1314237055,1314237205,1.0,100.0,1.0,100.0,91.0,90.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237055.cpp,1314237219.cpp,1314237055,1314237219,1.0,100.0,1.0,100.0,91.0,90.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237055.cpp,1314237289.cpp,1314237055,1314237289,1.0,100.0,1.0,100.0,91.0,90.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237076.cpp,1314237099.cpp,1314237076,1314237099,1.0,100.0,1.0,100.0,91.0,90.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237076.cpp,1314237115.cpp,1314237076,1314237115,1.0,100.0,1.0,100.0,91.0,90.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237076.cpp,1314237205.cpp,1314237076,1314237205,1.0,100.0,1.0,100.0,91.0,90.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237076.cpp,1314237219.cpp,1314237076,1314237219,1.0,100.0,1.0,100.0,91.0,90.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237076.cpp,1314237289.cpp,1314237076,1314237289,1.0,100.0,1.0,100.0,91.0,90.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237099.cpp,1314237115.cpp,1314237099,1314237115,1.0,100.0,1.0,100.0,91.0,90.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237099.cpp,1314237205.cpp,1314237099,1314237205,1.0,100.0,1.0,100.0,91.0,90.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237099.cpp,1314237219.cpp,1314237099,1314237219,1.0,100.0,1.0,100.0,91.0,90.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237099.cpp,1314237289.cpp,1314237099,1314237289,1.0,100.0,1.0,100.0,91.0,90.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237115.cpp,1314237205.cpp,1314237115,1314237205,1.0,100.0,1.0,100.0,91.0,90.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237115.cpp,1314237219.cpp,1314237115,1314237219,1.0,100.0,1.0,100.0,91.0,90.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237115.cpp,1314237289.cpp,1314237115,1314237289,1.0,100.0,1.0,100.0,91.0,90.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237205.cpp,1314237219.cpp,1314237205,1314237219,1.0,100.0,1.0,100.0,91.0,90.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237205.cpp,1314237289.cpp,1314237205,1314237289,1.0,100.0,1.0,100.0,91.0,90.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237219.cpp,1314237289.cpp,1314237219,1314237289,1.0,100.0,1.0,100.0,91.0,90.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237280.cpp,1314237631.cpp,1314237280,1314237631,1.0,100.0,1.0,100.0,80.0,79.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237335.cpp,1314237594.cpp,1314237335,1314237594,1.0,100.0,1.0,100.0,67.0,66.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237335.cpp,1314237759.cpp,1314237335,1314237759,1.0,100.0,1.0,100.0,67.0,66.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237401.cpp,1314237436.cpp,1314237401,1314237436,1.0,100.0,1.0,100.0,89.0,88.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237401.cpp,1314237526.cpp,1314237401,1314237526,1.0,100.0,1.0,100.0,89.0,88.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237427.cpp,1314237451.cpp,1314237427,1314237451,1.0,100.0,1.0,100.0,80.0,79.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237427.cpp,1314237538.cpp,1314237427,1314237538,1.0,100.0,1.0,100.0,80.0,79.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237436.cpp,1314237526.cpp,1314237436,1314237526,1.0,100.0,1.0,100.0,89.0,88.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237451.cpp,1314237538.cpp,1314237451,1314237538,1.0,100.0,1.0,100.0,80.0,79.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237507.cpp,1314237516.cpp,1314237507,1314237516,1.0,100.0,1.0,100.0,60.0,59.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237594.cpp,1314237759.cpp,1314237594,1314237759,1.0,100.0,1.0,100.0,67.0,66.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237664.cpp,1314237687.cpp,1314237664,1314237687,1.0,100.0,1.0,100.0,84.0,83.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237664.cpp,1314237701.cpp,1314237664,1314237701,1.0,100.0,1.0,100.0,84.0,83.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237687.cpp,1314237701.cpp,1314237687,1314237701,1.0,100.0,1.0,100.0,84.0,83.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314237710.cpp,1314237785.cpp,1314237710,1314237785,1.0,100.0,1.0,100.0,65.0,64.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1314238008.cpp,1314238011.cpp,1314238008,1314238011,1.0,100.0,1.0,100.0,32.0,31.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1323070546.cpp,1323070598.cpp,1323070546,1323070598,1.0,100.0,1.0,100.0,73.0,72.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1323376847.cpp,1323376948.cpp,1323376847,1323376948,1.0,100.0,1.0,100.0,72.0,71.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1323376847.cpp,1323377021.cpp,1323376847,1323377021,1.0,100.0,1.0,100.0,72.0,71.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1323376948.cpp,1323377021.cpp,1323376948,1323377021,1.0,100.0,1.0,100.0,72.0,71.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1323389180.cpp,1323389192.cpp,1323389180,1323389192,1.0,100.0,1.0,100.0,70.0,69.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1323404104.cpp,1323404111.cpp,1323404104,1323404111,1.0,100.0,1.0,100.0,36.0,35.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1323404127.cpp,1323445852.cpp,1323404127,1323445852,1.0,100.0,1.0,100.0,37.0,36.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1323405516.cpp,1323405532.cpp,1323405516,1323405532,1.0,100.0,1.0,100.0,81.0,80.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1323405696.cpp,1323405756.cpp,1323405696,1323405756,1.0,100.0,1.0,100.0,94.0,93.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1323405696.cpp,1323405761.cpp,1323405696,1323405761,1.0,100.0,1.0,100.0,94.0,93.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1323405756.cpp,1323405761.cpp,1323405756,1323405761,1.0,100.0,1.0,100.0,94.0,93.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1323405769.cpp,1323405774.cpp,1323405769,1323405774,1.0,100.0,1.0,100.0,97.0,96.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1323416560.cpp,1323416576.cpp,1323416560,1323416576,1.0,100.0,1.0,100.0,38.0,37.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1323423070.cpp,1323423196.cpp,1323423070,1323423196,1.0,100.0,1.0,100.0,100.0,99.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1323424047.cpp,1323424374.cpp,1323424047,1323424374,1.0,100.0,1.0,100.0,71.0,70.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1323426687.cpp,1323428875.cpp,1323426687,1323428875,1.0,100.0,1.0,100.0,78.0,77.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1323447535.cpp,1323447679.cpp,1323447535,1323447679,1.0,100.0,1.0,100.0,94.0,93.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1323448212.cpp,1323448279.cpp,1323448212,1323448279,1.0,100.0,1.0,100.0,98.0,97.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1323448212.cpp,1323448895.cpp,1323448212,1323448895,1.0,100.0,1.0,100.0,98.0,97.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1323448279.cpp,1323448895.cpp,1323448279,1323448895,1.0,100.0,1.0,100.0,98.0,97.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1323450110.cpp,1323450132.cpp,1323450110,1323450132,1.0,100.0,1.0,100.0,107.0,106.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1323450110.cpp,1323450151.cpp,1323450110,1323450151,1.0,100.0,1.0,100.0,107.0,106.0,True,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1323450132.cpp,1323450151.cpp,1323450132,1323450151,1.0,100.0,1.0,100.0,107.0,106.0,True,True
